category	name	ro	istrim	autotrim	dbvalidated	count	json
validated		[#6:27]=[#6:26]-[#6:25]-[#6:24]\[#6:22]=[#6:21]/[#6:20]=[#6:19]\[#6:18]=[#6:16].[#6:85]-[#6:86]-1=[#6:87]-[#6:88](=[O:89])-[#6:90](-[#6:91])=[#6:92](-[#6:93])-[#6:94]-1=[O:95]>>[#6:27]=[#6:26]\[#6:25]=[#6:24]\[#6:22]=[#6:21]/[#6:20]=[#6:19]\[#6:18]=[#6:16].[#6:85]-[c:86]1[c:87][c:88](-[#8:89])[c:90](-[#6:91])[c:92](-[#6:93])[c:94]1-[#8:95]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""cofactor"":true,""validation"":true}"
perfect	isoprenoid_cyclization	[#6:5]\[#6:6]=[#6:7](\[#6:9])-[#6:8].[H][#6:3]\[#6:2](-[#6:4])=[#6:1](\[H])-[#6:15]-[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8][H]>>[H][C:2]1([#6:4])[#6:3]-[#6:6](-[#6:5])[C:7]([#6:9])([#6:8])[#6:1]1=[#6:15]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cyclization"",""cyclase"":true,""validation"":true}"
perfect	aryl_chloride_reduction_to_benzene	Cl[c:6]1[c:5][c:4][c:10][c:9][c:7]1>>[H][c:6]1[c:5][c:4][c:10][c:9][c:7]1	null	TRUE	null	-1	"{""note"":""The ERO is strangely showing C's on each carbon, but I have no concerns about the reaction otherwise"",""confidence"":""high"",""name"":""aryl_chloride_reduction_to_benzene"",""validation"":true}"
perfect	aldehyde_oxidation_to_acid	[#6:9]-[#6:10]=[O:11]>>[#6:9]-[#6:10](-[#8:11])=O	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""aldehyde_oxidation_to_acid"",""validation"":true}"
perfect	alpha_keto_transamination	[H][#7]([H])[C:1]([H])([#6:5])[#6:2]=[O:4]>>[#6:5]-[#6:1](=O)-[#6:2]=[O:4]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""alpha_keto_transamination"",""validation"":true}"
perfect	secondary_amine_transamination_to_ketone	[H][#7]([H])[C:9]([H])([#6:1])[#6:7]>>[#6:1]-[#6:9](-[#6:7])=O	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""secondary_amine_transamination_to_ketone"",""validation"":true}"
perfect	isoprenoid_cyclase	[H][#6:5](-[#6:4])-[#6:6]([H])=[#6:7](-[#6:9])-[#6:8].[H][#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]-[#6:15]-[#6:1]=[#6:2]>>[H][C:7]([#6:8])([#6:9])[#6:6](\[#6:15]-[#6:1]=[#6:2])=[#6:5]\[#6:4]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cyclase"",""cyclase"":true,""validation"":true}"
perfect	ketone_reduction_to_secondary_alcohol	[#6:6]-[#6:8](-[#6:10])=[O:9]>>[H][#8:9][C:8]([H])([#6:6])[#6:10]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""ketone_reduction_to_secondary_alcohol"",""validation"":true}"
perfect	alpha_ketoketone_reduction_to_alcohol	[#6:6]-[#6:5](=[O:7])-[#6:3]=[O:4]>>[H][#8:7][C:5]([H])([#6:6])[#6:3]=[O:4]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""alpha_ketoketone_reduction_to_alcohol"",""validation"":true}"
perfect	amino_acid_and_alpha_keto_acid_transamination	[#6:1]-[#6:3](=O)-[#6:4]=[O:6]>>[H][#7]([H])[C:3]([H])([#6:1])[#6:4]=[O:6]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""amino_acid_and_alpha_keto_acid_transamination"",""validation"":true}"
perfect	primary_alcohol_to_aldehyde	[H][#8:7]-[#6:6]([H])-[c:5]1[c:8][c:1][c:2][c:3][c:4]1>>[O:7]=[#6:6]-[c:5]1[c:8][c:1][c:2][c:3][c:4]1	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""primary_alcohol_to_aldehyde"",""validation"":true}"
perfect	primary_alcohol_to_aldehyde	[H][#8:4]-[#6:3]([H])-[#6:2]>>[#6:2]-[#6:3]=[O:4]	null	TRUE	null	-1	"{""note"":""see examples of other reactions collapsing to this ero"",""confidence"":""high"",""name"":""primary_alcohol_to_aldehyde"",""validation"":true}"
perfect	repeat	[H][#8:10]-[#6:1]([H])\[#6:2]=[#6:3]\[c:4]1[c:9][c:8][c:7][c:6][c:5]1>>[O:10]=[#6:1]\[#6:2]=[#6:3]\[c:4]1[c:9][c:8][c:7][c:6][c:5]1	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""repeat"",""validation"":true}"
perfect	allyl_alcohol_oxidation_to_aldehyde	[H][#8:3]-[#6:2]([H])-[#6:1]=[#6:4]>>[#6:4]=[#6:1]-[#6:2]=[O:3]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""allyl_alcohol_oxidation_to_aldehyde"",""validation"":true}"
perfect	secondary_alcohol_to_ketone	[H][#8:19][C:18]([H])([#6:17])[#6:20]>>[#6:17]-[#6:18](-[#6:20])=[O:19]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""secondary_alcohol_to_ketone"",""validation"":true}"
perfect		[H][#6:18]-[#7:17].[H][c:21]1[c:22][c:2][c:3][c:4][c:5]1>>[#7:17]-[#6:18]-[c:21]1[c:5][c:4][c:3][c:2][c:22]1	null	TRUE	null	-1	"{""note"":""very specific reaction, needs rings included in ro"",""confidence"":""med"",""validation"":true}"
perfect	phenol_sulfation	[#8:8]-[c:7]1[c:9][c:3][c:4][c:5][c:6]1>>[#8]S(=O)(=O)[#8:8]-[c:7]1[c:9][c:3][c:4][c:5][c:6]1	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""phenol_sulfation"",""validation"":true}"
perfect	phosphate_hydrolysis	[H][#8]P(=O)([#8][H])[#8:2]-[#6:1]>>[H][#8:2]-[#6:1]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""phosphate_hydrolysis"",""validation"":true}"
perfect	alkyl_pyrophosphate_hydrolysis_to_alcohol	[H][#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8:45]-[#6:44]>>[H][#8:45]-[#6:44]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""alkyl_pyrophosphate_hydrolysis_to_alcohol"",""validation"":true}"
perfect	aldehyde_to_cyanohydrin	[O:9]=[#6:1]-[c:2]1[c:7][c:6][c:5][c:4][c:3]1>>[H][#8:9]-[#6:1](C#N)-[c:2]1[c:3][c:4][c:5][c:6][c:7]1	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""aldehyde_to_cyanohydrin"",""validation"":true}"
perfect	ketone_to_cyanohydrin	[#6:3]-[#6:8](-[#6:7])=[O:9]>>[H][#8:9][C:8]([#6:3])([#6:7])C#N	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""ketone_to_cyanohydrin"",""validation"":true}"
perfect	isoprenoid_cyclization	[H][#6:19]-[#6:17](-[#6:18])=[#6:16]-[#6:15].[H][#6:10](-[#6:11]=[#6:12])-[c:9]1[c:7][c:6][c:5][c:22](-[#6:23]=[O:25])[c:20]1>>[#6:15]-[#6:16](-[#6:10](-[#6:11]=[#6:12])-[c:9]1[c:7][c:6][c:5][c:22](-[#6:23]=[O:25])[c:20]1)-[#6:17](-[#6:18])=[#6:19]	null	TRUE	null	-1	"{""note"":""atypical cyclase of a prenylated ring"",""confidence"":""high"",""name"":""isoprenoid_cyclization"",""cyclase"":true,""validation"":true}"
perfect	complex_lipid_formation	[H][#8]-[#6:1](-[#6:2])-[#6:10].[H][#8]-c1nc(=[#7][H])c([H])c([H])n1C1([H])[#8]C([H])(C([H])([H])[#8]P(=O)([#8][H])[#8:40]-[#15:37]=[O:39])C([H])([#8][H])C1([H])[#8][H]>>[#6:2]-[#6:1](-[#6:10])-[#8:40]-[#15:37]=[O:39]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""complex_lipid_formation"",""validation"":true}"
perfect	acid_phosphorylation	[H][#8:4]-[#6:3](-[#6:2])=[O:5]>>[H][#8]P(=O)([#8][H])[#8:5]-[#6:3](-[#6:2])=[O:4]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""acid_phosphorylation"",""validation"":true}"
perfect	acid_methylation_to_methyl_ester	[H][#8:13]-[#6:12](-[#6:11])=[O:14]>>[H]C([H])([H])[#8:14]-[#6:12](-[#6:11])=[O:13]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""acid_methylation_to_methyl_ester"",""validation"":true}"
perfect	epoxide_hydrolysis_to_vicinal_diol	[#6:7]-[#6:6]-1-[#6:5]-[#8:21]-1>>[H][#8:21]-[#6:5]-[#6:6](-[#6:7])-[#8][H]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""epoxide_hydrolysis_to_vicinal_diol"",""validation"":true}"
perfect	alcohol_transglycosylation	[H][#8:8]-[#6:7].[#6:5]-[#8:6]-[#6:1](-[#6:2])-[#8:9].[H][#8]C([H])([H])C1([H])[#8]C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]>>[H][#8:6]-[#6:5].[#6:7]-[#8:8]-[#6:1](-[#6:2])-[#8:9]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""alcohol_transglycosylation"",""validation"":true}"
perfect	alkene_oxidation_to_enol	[#6:4]-[#6:3]=[#6:2]>>[#6:4]-[#6:3](-[#8])=[#6:2]	null	TRUE	null	-1	"{""note"":""This should tautomerize to the ketone"",""confidence"":""high"",""name"":""alkene_oxidation_to_enol"",""validation"":true}"
perfect	aldehyde_oxidation_to_acid	[#6:2]-[#6:1]=[O:7]>>[#6:2]-[#6:1](-[#8])=[O:7]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""aldehyde_oxidation_to_acid"",""validation"":true}"
perfect	tertiary_alkane_hydroxylation	[#6:3]-[#6:4](-[#6:5])-[#6:14]>>[#6:3][C:4]([#6:5])([#6:14])[#8]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""tertiary_alkane_hydroxylation"",""validation"":true}"
perfect	allylic_alkane_oxidation_to_secondary_alcohol	[#6:5]-[#6:6]-[#6:7]=[#6:8]>>[#6:5]-[#6:6](-[#8])-[#6:7]=[#6:8]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""allylic_alkane_oxidation_to_secondary_alcohol"",""validation"":true}"
perfect	methylene_to_secondary_alcohol	[#6:21]-[#6:23]-[#6:24]>>[#6:21]-[#6:23](-[#6:24])-[#8]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""methylene_to_secondary_alcohol"",""validation"":true}"
perfect	phenol_methylation_to_ether	[H][#8:9]-[c:8]1[c:10][c:3][c:4][c:5][c:6]1>>[H]C([H])([H])[#8:9]-[c:8]1[c:10][c:3][c:4][c:5][c:6]1	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""phenol_methylation_to_ether"",""validation"":true}"
perfect	acid_methylation_to_methyl_ester	[H][#8:32]-[#6:31]=[O:33]>>[H]C([H])([H])[#8:32]-[#6:31]=[O:33]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""acid_methylation_to_methyl_ester"",""validation"":true}"
perfect	phenol_glycosidation_with_hexopyranose	[H][#8:8]-[c:7]1[c:2][c:3][c:4][c:5][c:6]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:8]-[c:7]2[c:6][c:5][c:4][c:3][c:2]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	null	TRUE	null	-1	"{""note"":""likely all glucosidation"",""confidence"":""high"",""name"":""phenol_glycosidation_with_hexopyranose"",""validation"":true}"
perfect	another_transamination	[H][#7]([H])[C:1]([H])([#6:5])[#6:2]=[O:4].[Cl:18][#6:17]-1=[#6:16]-[#6:15](-[#6:23]=[#6:21]([Cl:22])-[#6:19]-1=[O:20])=[#7:14]-[c:11]1[c:10][c:9][c:8][c:13][c:12]1>>[#6:5]-[#6:1](=O)-[#6:2]=[O:4].[H][#8:20]-[c:19]1[c:17]([Cl:18])[c:16][c:15]([c:23][c:21]1[Cl:22])-[#7:14]([H])-[c:11]1[c:10][c:9][c:8][c:13][c:12]1	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""another_transamination"",""validation"":true}"
perfect	aldeyde_and_amino_acid_transamination	[#6:5]-[#6:1](=[O:6])-[#6:2]=[O:4].[#6:9]-[#6:8]-[#7:7]>>[#6:5]-[#6:1](-[#7:7])-[#6:2]=[O:4].[#6:9]-[#6:8]=[O:6]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""aldeyde_and_amino_acid_transamination"",""validation"":true}"
perfect	alpha_keto_aldehyde_and_amino_acid_transamination	[O:3]=[#6:1]-[#6:4]=[O:5].[#6:8]-[#6:7](-[#7:6])-[#6:10]=[O:12]>>[#7:6]-[#6:4]-[#6:1]=[O:3].[#6:8]-[#6:7](=[O:5])-[#6:10]=[O:12]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""alpha_keto_aldehyde_and_amino_acid_transamination"",""validation"":true}"
perfect	alpha_keto_transamination	[#6:3]-[#6:4](-[#7:9])-[#6:5]=[O:7].[#6:13]-[#6:14](=[O:15])-[#6:16]=[O:18]>>[#6:3]-[#6:4](=[O:15])-[#6:5]=[O:7].[#6:13]-[#6:14](-[#7:9])-[#6:16]=[O:18]	null	TRUE	null	-1	"{""note"":""only alpha-keto acids appear to be substrates"",""confidence"":""high"",""name"":""alpha_keto_transamination"",""validation"":true}"
perfect	another_transamination	[#6:4]-[#6:3](-[#7:10])-[#6:1]=[O:2].[#6:17]-[#6:18](-[#6:20])=[O:19]>>[#6:4]-[#6:3](=[O:19])-[#6:1]=[O:2].[#6:17]-[#6:18](-[#6:20])-[#7:10]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""another_transamination"",""validation"":true}"
perfect	benzoyl_to_benzoyl_coa	[H][#8]-[#6:1](=[O:10])-[c:2]1[c:3][c:4][c:5][c:6][c:7]1>>[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:1](=[O:10])-[c:2]1[c:3][c:4][c:5][c:6][c:7]1)C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""benzoyl_to_benzoyl_coa"",""validation"":true}"
perfect	acid_phosphorylation_with_atypical_phosphodonor	[#6:2]-[#6:4](-[#8:5])=[O:6].[#8:29][P:28]([#8:30])(=[O:31])[#8:27]-[#15:24]=[O:26]>>[#6:2]-[#6:4](=[O:5])-[#8:6][P:28]([#8:29])([#8:30])=[O:31].[#8:27]-[#15:24]=[O:26]	null	TRUE	null	-1	"{""note"":""the cofactor in these should be added to the list of things to remove. This is a normal kinase reaction, which is another ro"",""confidence"":""high"",""name"":""acid_phosphorylation_with_atypical_phosphodonor"",""validation"":true}"
perfect	isoprenoid_cyclization	[#6:10]-[#6:11]=[#6:12](-[#6:13])-[#6:14].[H][#6:8]\[#6:7](-[#6:9])=[#6:6]/[#6:5].[H][#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]-[#6:15]([H])-[#6:1]=[#6:2]>>[H][C:12]([#6:13])([#6:14])[#6:11](-[#6:10])-[#6:15](-[#6:1]=[#6:2])-[#6:6](-[#6:5])-[#6:7](-[#6:9])=[#6:8]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cyclization"",""cyclase"":true,""validation"":true}"
perfect	isoprene_epoxidation	[#6:25]-[#6:26]=[#6:27](-[#6:28])-[#6:29]>>[#6:25]-[#6:26]1-[#8][C:27]1([#6:28])[#6:29]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprene_epoxidation"",""validation"":true}"
perfect	isoprenoid_cyclization	[H][#6:6](-[#6:5])=[#6:7].[H][#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]-[#6:10]-[#6:1]=[#6:2]>>[#6:5]-[#6:6](=[#6:7])-[#6:10]-[#6:1]=[#6:2]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cyclization"",""cyclase"":true,""validation"":true}"
perfect	isoprenoid_cyclization	[#6:10]-[#6:11]=[#6:12](-[#6:13])-[#6:14].[H]\[#6:6](-[#6:5])=[#6:7](/[#6:9])-[#6:8].[H][#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]-[#6:15]([H])-[#6:1]=[#6:2]>>[H][#8][C:6]([#6:5])([#6:15](-[#6:1]=[#6:2])-[#6:11](-[#6:10])[C:12]([H])([#6:13])[#6:14])[C:7]([H])([#6:9])[#6:8]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cyclization"",""cyclase"":true,""validation"":true}"
perfect	isoprenoid_cyclization	[H][#6:6](-[#6:5])=[#6:7].[#6:10]-[#6:11]=[#6:12](-[#6:13])-[#6:14].[H][#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]-[#6:15]([H])-[#6:1]=[#6:2]>>[H][C:12]([#6:13])([#6:14])[#6:11](-[#6:10])-[#6:15](-[#6:1]=[#6:2])-[#6:6](-[#6:5])=[#6:7]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cyclization"",""cyclase"":true,""validation"":true}"
perfect	isoprenoid_cyclase	[H][#6:10](-[#6:9])-[#6:11]=[#6:12](-[#6:13])-[#6:14].[H][#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]-[#6:15]-[#6:1]=[#6:2]>>[#6:9]-[#6:10]=[#6:11][C:12]([#6:13])([#6:14])[#6:15]-[#6:1]=[#6:2]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cyclase"",""cyclase"":true,""validation"":true}"
perfect	isoprenoid_cyclization	[H][#6:15]-[#6:13](-[#6:14])=[#6:12]-[#6:11].[H][#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]-[#6:16]-[#6:1]=[#6:2]>>[#6:11]-[#6:12](-[#6:16]-[#6:1]=[#6:2])-[#6:13](-[#6:14])=[#6:15]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cyclization"",""cyclase"":true,""validation"":true}"
perfect	isoprenoid_cylization	[#6:10]-[#6:11]=[#6:12](-[#6:14])-[#6:13].[#6:5]-[#6:6]=[#6:7](-[#6:9])-[#6:8].[H][#6:3]-[#6:2](-[#6:4])=[#6:1][C:20]([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8][H]>>[H][C:12]([#6:13])([#6:14])[#6:11](-[#6:10])-[#6:20](=[#6:1]\[#6:2](-[#6:4])=[#6:3])\[#6:6](-[#6:5])[C:7]([H])([#6:9])[#6:8]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cylization"",""cyclase"":true,""validation"":true}"
perfect	aryl_nitrile_to_amide	[N:9]#[C:1][c:2]1[c:7][c:6][c:5][c:4][c:3]1>>[H][#8]-[#6:1](=[#7:9][H])-[c:2]1[c:3][c:4][c:5][c:6][c:7]1	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""aryl_nitrile_to_amide"",""validation"":true}"
perfect	isoprenoid_cyclase	[#6:4]-[#6:3]=[#6:1](-[#6:21])-[#6:2].[#6:9]-[#6:8]=[#6:6](-[#6:5])-[#6:7].[#6:14]-[#6:13]=[#6:11](-[#6:10])-[#6:12]>>[#6:4]-[#6:3][C:1]([#6:21])([#6:2])[#6:8](-[#6:9])[C:6]([#6:5])([#6:7])[#6:13](-[#6:14])-[#6:11](-[#6:10])=[#6:12]	null	TRUE	null	-1	"{""confidence"":""high"",""name"":""isoprenoid_cyclase"",""cyclase"":true,""validation"":true}"
perfect	acyl_phosphate_hydrolysis_to_acid	[H][#8]P(=O)([#8][H])[#8:6]-[#6:4](-[#6:2])=[O:5]>>[H][#8:5]-[#6:4](-[#6:2])=[O:6]	FALSE	TRUE	null	-1	"{""trim"":false,""confidence"":""high"",""name"":""acyl_phosphate_hydrolysis_to_acid"",""validation"":true}"
perfect	alcohol_transesterification_to_ester	[H][#8:33]-[#6:1].[#8-:23]-[c:22]1[c:20][c:19][c:18]([c:26][c:24]1)-[c:17]1[c:6][c:7][c:8]2[c:9][c:11][c:12][c:14][c:15]2[o+:16]1.[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:82](-[#6:84])=[O:83])C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)[N+]([H])([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[#6:1]-[#8:33]-[#6:82](-[#6:84])=[O:83].[H][#8:23]-[c:22]1[c:20][c:19][c:18]([c:26][c:24]1)-[c:17]1[c:6][c:7][c:8]2[c:9][c:11][c:12][c:14][c:15]2[o+:16]1	FALSE	TRUE	null	-1	"{""note"":""This is the RO that all CoA transferase rxns should trim to"",""trim"":false,""confidence"":""high"",""name"":""alcohol_transesterification_to_ester"",""validation"":true}"
perfect		[H][#6:8]1-[#6:6](=[O:7])-[c:5]2[c:3][c:2][c:1][c:12][c:11]2-[#8:10][C:9]1([H])[c:13]1[c:14][c:15][c:16][c:18][c:20]1>>[O:7]=[c:6]1[c:8][c:9]([o:10][c:11]2[c:12][c:1][c:2][c:3][c:5]12)-[c:13]1[c:14][c:15][c:16][c:18][c:20]1	FALSE	TRUE	null	-1	"{""trim"":false,""confidence"":""high"",""validation"":true}"
perfect	guanidine_hydrolysis_to_urea	[H][#7]([H])-[#6:1](-[#7:2])=[#7:12]>>[H][#8]-[#6:1](-[#7:2])=[#7:12]	FALSE	TRUE	null	-1	"{""note"":""I think I've seen this before"",""trim"":false,""confidence"":""high"",""name"":""guanidine_hydrolysis_to_urea"",""validation"":true}"
perfect		[O:7]=[#6:6]-[#6:4]=[#6:3]-[#6:2]=[#6:1]-[#6:8]=[O:10]>>[#8:7]-[#6:6](=O)-[#6:4]=[#6:3]-[#6:2]=[#6:1]-[#6:8]=[O:10]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	ene_one_to_ene_acid	[#6:9]=[#6:6]-[#6:7]=[O:8]>>[#8:8]-[#6:7](=O)-[#6:6]=[#6:9]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""ene_one_to_ene_acid"",""validation"":true}"
perfect	benazaldehyde_oxidation_to_benzoic_acid	[O:6]=[#6:5]-[c:4]1[c:3][c:2][c:1][c:8][c:7]1>>[#8:6]-[#6:5](=O)-[c:4]1[c:3][c:2][c:1][c:8][c:7]1	TRUE	TRUE	null	-1	"{""note"":""Can be trimmed to exclude the aromatic ring"",""trim"":true,""confidence"":""high"",""name"":""benazaldehyde_oxidation_to_benzoic_acid"",""validation"":true}"
perfect	arylamine_acetylation	[H][#7:10]([H])-[c:1]1[c:2][c:3][c:4][c:5](-[#6:7]=[O:9])[c:6]1>>[H][#8]-[#6](=[#7:10]-[c:1]1[c:2][c:3][c:4][c:5](-[#6:7]=[O:9])[c:6]1)C([H])([H])[H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""arylamine_acetylation"",""validation"":true}"
perfect		[H][#7:20]-[#6:19].[H][#7]C([H])([H])[#6](=O)-[#16]C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]-[#6:59](-[n:68]2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])[C:60]([H])([#8:61])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[H][#7:68]-[#6:59]-[#6:60](-[#8:61])=[#7:20]-[#6:19]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	amine_transesterification_to_cinnamide	[H][#7:7]([H])-[#6:6].[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:57](=[O:58])\[#6:59]=[#6:60]\[c:61]1[c:62][c:63][c:64][c:66][c:68]1)C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[H][#8:58]-[#6:57](\[#6:59]=[#6:60]\[c:61]1[c:62][c:63][c:64][c:66][c:68]1)=[#7:7]-[#6:6]	TRUE	TRUE	null	-1	"{""note"":""should trim to any acyl-coa"",""trim"":true,""confidence"":""high"",""name"":""amine_transesterification_to_cinnamide"",""validation"":true}"
perfect	porphyrin_oxidation_to_aromatic	[H][#8:38]-[#6:37]=[O:39].[H][#8:32]-[#6:31]=[O:33].[H][#6:10]-1-[c:11]2[c:28][c:26][c:13]([n:12]2)-[#6:14]([H])-[c:15]2[n:16]([H])[c:17]([c:21][c:23]2-[#6:24]=[#6:25])-[#6:18]([H])-[c:19]2[n:20][c:5]([c:3][c:2]2-[#6:1]=[#6:42])-[#6:6]([H])-[c:7]2[c:40][c:34][c:9]-1[n:8]2[H]>>[#8-:38]-[#6:37]=[O:39].[#8-:32]-[#6:31]=[O:33].[#6:25]=[#6:24]-[c:23]1[c:21][c:17]2[c:18][c:19]3[n:20][c:5]([c:3][c:2]3-[#6:1]=[#6:42])[c:6][c:7]3[c:40][c:34][c:9]([c:10][c:11]4[c:28][c:26][c:13]([c:14][c:15]1[n:16]2)[n:12]4)[n:8]3	TRUE	TRUE	null	-1	"{""note"":""can trim the dangling vinyl groups"",""trim"":true,""confidence"":""high"",""name"":""porphyrin_oxidation_to_aromatic"",""validation"":true}"
perfect	alcohol_oxidation_to_aldehyde	[H][#8:5]-[#6:1]([H])-[#6:2]=[O:4]>>[O:4]=[#6:2]-[#6:1]=[O:5]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""alcohol_oxidation_to_aldehyde"",""validation"":true}"
perfect		[H][#8:10][C:9]([H])([#6:7])\[#6:11]=[#6:3]/[#6:1]=[O:2]>>[#6:7]-[#6:9](=[O:10])\[#6:11]=[#6:3]/[#6:1]=[O:2]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	alpha_keto_secondary_alcohol_to_ketone	[H][#8:2][C:1]([H])([#6:6])[#6:3]=[O:5]>>[#6:6]-[#6:1](=[O:2])-[#6:3]=[O:5]	TRUE	TRUE	null	-1	"{""note"":""This is subsumed by secondary_alcohol_oxidation_to_ketone, assuming that exists, and could be trimmed"",""trim"":true,""confidence"":""high"",""name"":""alpha_keto_secondary_alcohol_to_ketone"",""validation"":true}"
perfect	allyl_alcohol_oxidation_to_ketone	[H][#8:20][C:19]([H])([#6:5])[#6:18]=[#6:17]>>[#6:5]-[#6:19](=[O:20])-[#6:18]=[#6:17]	TRUE	TRUE	null	-1	"{""note"":""can trim back to secondary_alcohol_oxidation_to_ketone"",""trim"":true,""confidence"":""high"",""name"":""allyl_alcohol_oxidation_to_ketone"",""validation"":true}"
